imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt24855120,Johnny Puff: Secret Mission,Follows Johnny Puff and his friends as they embark on a secret mission to save Taigasville from the evil plans of Otto von Walrus.,2024,20241h 27m,4.6,550
tt27682129,Prey,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with death by an extremist militant gang. After crashing their aircraft they must battle man and beast for their lives.,2024,20241h 26m,3.7,4.1K
tt14764464,Code 8: Part II,Follows a girl fighting to get justice for her brother who was slain by corrupt police officers. She enlists the help of an ex-con and his former partner to face off against a highly regarded and well-protected police sergeant.,2024,20241h 40m,5.8,17K
tt30294282,Porcelain War,"Under roaring fighter jets, Ukrainian artists Slava, Anya, and Andrey choose to stay behind. Defiantly finding beauty amid destruction, they show that although it's easy to make people afraid, it's hard to destroy their passion for living.",2024,20241h 27m,7.1,1.5K
tt31257225,Given the Movie: Hiiragi Mix,Hiiragi Mix takes place after the events of the Eiga Given and is mainly focused on the relationship between Mafuyu's childhood friends Hiiragi Kashima and Shizusumi Yagi.,2024,20241h 10m,7.8,531
tt7709174,Dying Briefly,"Sebastián joins a prestigious dance company and begins a torrid romance with Arsenio, an attractive dancer. New choreographer Mikael's arrival complicates things, sparking a brutal competition.",2024,20241h 18m,5.4,100
tt31540621,Johatsu: Into Thin Air,"Disillusioned individuals in Japan vanish to start anew, aided by firms providing new identities. It delves into the turmoil of those who disappear and the loved ones grappling with their absence, exploring reconciliation attempts.",2024,20241h 26m,6.3,417
tt31332352,Carnival Is Over,"Regina and Valério are a happy couple seeking a way out of their criminal family business, but their efforts only push them deeper into the pit they hoped to escape.",2024,20242h 3m,7.1,518
tt31704401,Hunt the Wicked,"A detective and criminal mastermind clash in a dark city's underworld. Police and criminals converge as secrets unfold, leading to deadly confrontations. Both sides face crucial choices in the battle between law and crime.",2024,20241h 42m,5.4,316
tt27110516,One More Shot,"Following the attack on the black site in Poland, Navy SEAL Jake Harris is ordered to escort terrorist suspect Amin Mansur to Washington D.C for interrogation.",2024,20241h 43m,5.4,4.5K
tt9357860,The Hopeful,"After the War of 1812, William Miller sets off on a quest for meaning that unravels a profound truth with the power to transform everything. His revelation sparks a fire in Ellen Harmon, who braves fierce resistance to champion the cause.",2024,20241h 30m,5.7,116
tt28075881,Do Patti,Twin sisters harbouring deep secrets and a determined police inspector seeking to uncover the truth in an attempted murder case.,2024,20242h 6m,6.3,71K
tt14827150,The Last Breath,A group of old college friends reunite on a Caribbean scuba diving trip exploring the wreckage of a WWII battleship and find themselves trapped inside the underwater labyrinth of rusted metal surrounded by great white sharks.,2024,20241h 36m,4.8,3.3K
tt30648377,Uma Musume: Pretty Derby - Beginning of a New Era,"Uma Musume - they were born to run. Born with names from other worlds, sometimes with strange, sometimes with glorious histories, they inherit the souls of these names and run. Aiming only at the goal beyond our eyes.",2024,20241h 47m,7.7,1K
tt31576204,The Contract,"Following up on a murder investigation, failed journalist Giuseppe falls into the trap of the devil.",2024,20241h 45m,6.5,120
tt30225465,Why Do You?,"Love comes without asking. Often not to those, not so and not then. Can a genuine feeling survive when everything started wrong and the whole world is against it? Give up everything or give up? Burn or survive?",2024,20241h 43m,5.3,638
tt26745321,Armand,"Armand, a 6-year-old boy, is accused of crossing boundaries against his best friend at elementary school.",2024,20241h 58m,6.1,4.8K
tt30327762,Toxic,"Dreaming of an escape from the bleakness of their hometown, two teens form a unique bond at a local modeling school, where the promise of a better life pushes girls to violate their bodies in increasingly extreme ways.",2024,20241h 39m,6.7,2.2K
tt6549510,Kill Em All 2,"Retired spy Phillip and his long-lost daughter, Vanessa, are living peacefully off the grid in Italy, when their whereabouts are discovered by Vlad, the vengeful brother of their previous target.",2024,20241h 28m,4.1,1.8K
tt27992214,Messy,"Follows the life of brutally self-aware, promiscuous, love addict Stella Fox, who moves to New York after a devastating breakup, and all her disappointing romantic dalliances over the course of a summer.",2024,20241h 30m,5.1,404
tt32902368,Barda,"Barda is about the terrible events that happen to a group of friends who come together for a celebration in a bar. Also labeled as ""Türkiye's First +18 Realistic Film"".",2024,20241h 39m,4.6,1K
tt23173980,Darkness of Man,"Interpol operative Russell Hatch witnesses the death of an informant when a seemingly routine raid goes wrong. Years later, he finds himself protecting the informant's son from a group of merciless gangs involved in an all-out turf war.",2024,20241h 49m,4.7,3.6K
tt32264942,First Taste,"Yuna, a woman engaged with her long time boyfriend, Nicco, starts to have second thoughts when she meets again her first love, Becca. Now she is torn between the man she loves and the woman she first loved.",2024,20241h 37m,4.0,381
tt31064841,Piece by Piece,"A vibrant journey through the life of Pharrell Williams, told through the lens of Lego animation.",2024,20241h 33m,6.9,8K
tt20215396,Girl Haunts Boy,"Follows Bea, a teenager ghost who forms a special friendship with Cole, the new guy in town, whose house she has been inhabiting for over 100 years.",2024,20241h 40m,6.3,4.1K
tt29708137,River of Blood,Four kayakers take the wrong river into a jungle inhabited by a tribe of merciless cannibals.,2024,20241h 26m,4.6,3.5K
tt9471678,Ultraman: Rising,"Ken Sato is a superstar baseball player who returns to Japan to become the latest hero to carry the mantle of Ultraman. However, he is compelled to raise a newborn kaiju monster, the offspring of his greatest enemy, as his own child.",2024,20241h 57m,6.9,7.7K
tt15181064,Kakuda,"This horror-comedy film follows a town trapped in time by a curse and 3 of its inhabitants face a ghost that makes them question superstition, tradition and love.",2024,20241h 56m,5.3,6.5K
tt30810790,Hakki,"Hakki finds a historical artifact in his garden and discovers his hunger for power, putting both him and his family under extreme duress.",2024,20241h 35m,6.6,446
tt28454007,Munkar,An oddity that caused unrest at an Islamic boarding school occurred since one of the female students returned.,2024,20241h 27m,5.3,716
tt27799825,Chosen Family,"Yoga teacher Ann is trying to find inner peace despite having a manic family, a miserable dating life, and an inability to say no that keeps her busy trying to fix everyone else's problems.",2024,20241h 28m,4.7,850
tt31510396,The Bloody Hundredth,It honors the heroes of the 100th Bomb Group.,2024,20241h 2m,7.5,3K
tt10869778,Maidaan,"Inspired by the Indian national football team coach and manager Syed Abdul Rahim, who is regarded as the architect of Indian football.",2024,20243h 1m,7.9,24K
tt28566478,Lover,"Arun and Divya's six-year relationship starts unraveling as they drift apart, raising the question of whether love can withstand such differences.",2024,20242h 25m,7.1,3.6K
tt26936666,Vettaiyan,Ruthless criminal activity is met with force from a maverick police officer with a disregard for the rules as he confronts an outbreak of lawlessness.,2024,20242h 43m,6.8,41K
tt32677038,Top 1,"Azi and Dex are both vying to be their batch valedictorian but Dex is always behind Azi. He then plans to make her fall in love to be a distraction, but his plan is a double-edged sword.",2024,20241h 38m,4.9,330
tt31078761,Drawing Closer,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",2024,20241h 58m,7.7,4K
tt26768685,Rabb Da Radio 3,"A village of 22 families living in harmony faces upheaval when a highway project inflates land values. Greed ignites conflict among relatives, fracturing once-strong bonds. Amid the chaos, one man refuses to compromise his principles.",2024,20241h 59m,7.2,1.8K
tt33481094,The Menendez Brothers,"In 1996, the Menendez brothers faced trial for killing their parents, a case that captivated America. Years later, they share their side through interviews with those involved, offering a fresh take on the events.",2024,20241h 59m,7.0,12K
tt11531182,A.R.M,"Set in the Northern Kerala in 1900, 1950 and 1990, three generations of heroes, Maniyan, Kunjikelu and Ajayan, try to protect the most important treasure of the land.",2024,20242h 30m,7.0,10K
tt32352172,A Sudden Case of Christmas,"An American couple takes their 10-year-old daughter to her grandfather's hotel in Italy to tell her that they are separating. Hoping to bring them back together, she asks to celebrate one last Christmas together, although it's August.",2024,20241h 31m,5.1,1.6K
tt28547657,The Girl in the Pool,A well-to-do family man is forced to struggle through a surprise birthday party moments after hiding the murdered corpse of his mistress.,2024,20241h 29m,4.3,2K
tt31021897,Tami's Fantasy,"A-Lister Azi Acosta approaches the sexier side of cosplaying. Tami, with the help of her fubu photographer, Ken, sells sexy photos of herself.",2024,20241h 54m,5.0,230
tt14603848,Overlord: The Sacred Kingdom,"Momonga, now known as the Sorcerer King Ains Ooal Gown, rallies the Sorcerer Kingdom and its undead army to join the fight alongside the Sacred Kingdom and the Slane Theocracy in hopes to defeat the Demon Emperor Jaldabaoth.",2024,20242h 15m,6.9,2.3K
tt31565654,Honeymoonish,A newly married couple realize on their honeymoon that they really are completely different. But do opposites attract?,2024,20241h 40m,5.3,1.8K
tt23146644,Latency,"When Hana, a professional gamer who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind - or controlling it.",2024,20241h 34m,4.2,3.3K
tt28074691,Eagle,A journalist uncovers the story of a ruthless assassin when she investigates a government cover up.,2024,20242h 39m,5.9,5.2K
