imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt30524053,Bedspacer,Janice's steamy obsession to imitate Lexi propels them to campus stardom. But dark secrets blur the lines between authenticity and seductive deception.,2024,20241h 30m,4.3,460,,janice steamy obsession imitate lexi propels campus stardom dark secrets blur lines authenticity seductive deception
tt27510257,Thalavan,"Retired Dysp Udhayabhanu narrates events of his professional life in a TV program. He reveals the intriguing details of the 'Chepanamthota case', a milestone event in his career.",2024,20242h 11m,7.2,7.1K,,retired dysp udhayabhanu narrates events professional life program reveals intriguing details chepanamthota case milestone event career
tt34377012,Mukadderat,After the loss of her husband Sultan wants to remarry. Thus she finds herself in a new way.,2024,20241h 30m,6.9,2.7K,,loss husband sultan wants remarry thus finds new way
tt12704978,Audrey's Children,"1969. Dr. Audrey Evans joins world-renowned children's hospital and battles sexism, medical conventions, and the subterfuge of her peers to develop revolutionary treatments and purchase the first Ronald McDonald House, impacting millions.",2024,20241h 50m,6.8,1K,,audrey evans joins world renowned children hospital battles sexism medical conventions subterfuge peers develop revolutionary treatments purchase first ronald mcdonald house impacting millions
tt19049226,Barba Ensopada de Sangue,"A man decides to end his own life and asks one of his children to take care of his dog after his death. In this dramatic conversation, the father reveals to his son the mysterious disappearance of his grandfather in a small fishing town. Then begins the saga of the guy and his dog in search of answers that involve his life and that of his family. A film that involves mystery and action in a passionate setting of the southern coast of Brazil.",2024,20241h 48m,6.1,90,,man decides end life asks one children take care dog death dramatic conversation father reveals son mysterious disappearance grandfather small fishing town begins saga guy dog search answers involve life family film involves mystery action passionate setting southern coast brazil
tt13818368,Fighter,A reckless yet brilliant squadron leader and his team of elite fighter pilots face mortal dangers and inner demons as they unite for a deadly mission.,2024,20242h 46m,6.1,54K,,reckless yet brilliant squadron leader team elite fighter pilots face mortal dangers inner demons unite deadly mission
tt27995594,Munjya,"A young man's visit to his native village unveils a family secret and a vengeful spirit, the Munjya, who wants to get married. Now the young man must fight to protect himself and his love from Munjya's clutches.",2024,20242h 3m,6.3,29K,,young man visit native village unveils family secret vengeful spirit munjya wants get married young man must fight protect love munjya clutches
tt32060445,Sister Midnight,A genre-bending comedy about a frustrated and misanthropic newlywed who discovers certain feral impulses that land her in unlikely situations.,2024,20241h 47m,5.7,3.3K,,genre bending comedy frustrated misanthropic newlywed discovers certain feral impulses land unlikely situations
tt21609514,The Moogai,"A young Aboriginal couple brings home their second baby. What should be a joyous time takes a sinister turn, as the baby's mother starts seeing a malevolent spirit she is convinced is trying to take her baby.",2024,20241h 23m,5.3,801,,young aboriginal couple brings home second baby joyous time takes sinister turn baby mother starts seeing malevolent spirit convinced trying take baby
tt40761568,Ahsoka: The Patterson Cut,"Former Jedi Ahsoka Tano investigates Imperial remnants seeking to resurrect Grand Admiral Thrawn, who vanished with Jedi Ezra Bridger. This fan edit condenses the 2023 series' eight episodes into a two-and-a-half hour film.",2024,20242h 37m,7.7,33,,former jedi ahsoka tano investigates imperial remnants seeking resurrect grand admiral thrawn vanished jedi ezra bridger fan edit condenses series eight episodes two half hour film
tt27490099,Beating Hearts,"Local rebellious teenager Clotaire falls for his schoolmate Jackie, but gang violence leads him to a darker destructive path. After years apart, the star-crossed lovers discover that every path they've taken leads them back together.",2024,20242h 41m,7.0,8.9K,,local rebellious teenager clotaire falls schoolmate jackie gang violence leads darker destructive path years apart star crossed lovers discover every path taken leads back together
tt28223926,Skincare,"Famed aesthetician Hope Goldman's skincare business faces sabotage when rival Angel Vergara opens a boutique across the street. Aided by friend Jordan, Hope seeks to uncover who's trying to ruin her reputation.",2024,20241h 36m,5.7,6.3K,,famed aesthetician hope goldman skincare business faces sabotage rival angel vergara opens boutique across street aided friend jordan hope seeks uncover trying ruin reputation
tt22299436,The Astronaut Lovers,"Pedro returns to Argentina to spend the holidays with friends and family. He meets up with Maxi, a childhood friend who attracts him. Both engage in a playful game of flirtation and seduction.",2024,20241h 56m,7.1,1.9K,,pedro returns argentina spend holidays friends family meets maxi childhood friend attracts engage playful game flirtation seduction
tt30743549,The Mouse Trap,"It's Alex's 21st Birthday, but she's stuck at the amusement arcade on a late shift so her friends decide to surprise her, but a masked killer dressed as Mickey Mouse decides to play a game of his own with them which she must survive.",2024,20241h 20m,2.4,4.5K,,alex birthday stuck amusement arcade late shift friends decide surprise masked killer dressed mickey mouse decides play game must survive
tt21265054,Invasion,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Dutch Corps recruits must figure out what is the right thing to do.",2024,20241h 31m,4.7,919,,neighboring country veragua suddenly attacks cura aruba dutch government taken completely surprise conflict escalates rapidly three young dutch corps recruits must figure right thing
tt10239112,Shook,"After a run-in with his estranged father, an aspiring writer learns a secret that will force him to balance family, love, and success while navigating the divide between the exciting city life he wants and his suburban reality.",2024,20241h 53m,5.8,190,,run estranged father aspiring writer learns secret force balance family love success navigating divide exciting city life wants suburban reality
tt32382919,Baby Assassins: Nice Days,Teenage assassins Chisato and Mahiro visit the coastal city of Miyazaki when they unexpectedly cross paths with a bloodthirsty assassin who's looking to add to his personal body count.,2024,20241h 52m,7.0,946,,teenage assassins chisato mahiro visit coastal city miyazaki unexpectedly cross paths bloodthirsty assassin looking add personal body count
tt27951176,Life of Belle,"In 2018, Annabelle Starnes went missing. York County police released surveillance footage of the home in hopes of new leads.",2024,20241h 13m,5.0,912,,annabelle starnes went missing york county police released surveillance footage home hopes new leads
tt31956123,Shadow Land,"Haunted by relentless nightmares foretelling his untimely demise, Former President Robert Wainwright summons his past psychiatrist to his upstate residence who discovers the threat may be more real than imagined.",2024,20241h 29m,3.9,663,,haunted relentless nightmares foretelling untimely demise former president robert wainwright summons past psychiatrist upstate residence discovers threat may real imagined
tt31152127,Thug in a Suit,"Many years ago, Zhou Ke broke into a gang den alone and rescued his brother Banuo, but was arrested and imprisoned. Fast forward a few years, Zhou Ke is released from prison and lives a carefree life as Li Fei. Where should Zhou Ke go?",2024,20241h 40m,5.9,209,,many years ago zhou broke gang den alone rescued brother banuo arrested imprisoned fast forward years zhou released prison lives carefree life fei zhou
